,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629076,2019-20,00,1610612739,CLE,22.0,11,0,35.0,7,10,0.7,0,0,0.0,5,6,0.833,4,6,10,1,1,0,1,4,19
1,1629076,2019-20,00,1610612743,DEN,22.0,2,0,19.0,1,2,0.5,0,0,0.0,2,2,1.0,2,2,4,0,2,0,2,1,4
2,1629076,2019-20,00,0,TOT,22.0,13,0,54.0,8,12,0.667,0,0,0.0,7,8,0.875,6,8,14,1,3,0,3,5,23
3,1629076,2020-21,00,1610612751,BKN,23.0,4,0,17.0,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,2,2
4,1629076,2020-21,00,1610612765,DET,23.0,28,1,421.0,68,100,0.68,1,2,0.5,17,35,0.486,27,66,93,15,8,2,20,33,154
5,1629076,2020-21,00,0,TOT,23.0,32,1,437.0,69,103,0.67,1,2,0.5,17,35,0.486,28,67,95,17,8,2,21,35,156
