,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629052,2019-20,00,1610612761,TOR,22.0,19,0,135.0,13,36,0.361,3,15,0.2,8,10,0.8,9,17,26,7,4,1,7,18,37
1,1629052,2020-21,00,1610612754,IND,23.0,21,16,519.0,73,151,0.483,33,78,0.423,50,65,0.769,29,86,115,18,19,20,10,32,229
